hour,day_of_week,month,CO_lag1,CO_lag2,NOx_lag1,NOx_lag2,C6H6_lag1,C6H6_lag2,CO_rolling_mean,CO_rolling_std,NOx_rolling_mean,NOx_rolling_std,C6H6_rolling_mean,C6H6_rolling_std,PT08.S1(CO),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3)
5,0,7,0.1,2.152749543914517,33.0,246.88125161959056,2.944126630396109,2.278669373058289,0.8509165146381715,1.1318466888612142,118.29375053986352,113.32280915793784,3.113802750888855,0.93163294074158,925.25,936.25,1455.0,970.0
6,0,7,0.3,0.1,75.0,33.0,4.118612249212145,2.944126630396109,0.3999999999999993,0.3605551275463617,73.0,39.03844259188281,5.12755299978916,2.826351002387931,1043.75,758.0,1604.25,1177.0
7,0,7,0.8,0.3,111.0,75.0,8.319920119759203,4.118612249212145,1.1333333333333326,1.0408329997330559,145.33333333333334,92.41392391481476,9.672206885384844,6.33885994541264,1278.75,598.5,1905.5,1517.75
8,0,7,2.3,0.8,250.0,111.0,16.578088287183164,8.319920119759203,2.166666666666666,1.3051181300301202,224.66666666666666,103.35537399348564,16.816324440218533,8.61799242986851,1403.25,508.25,2233.75,1811.0
9,0,7,3.4,2.3,313.0,250.0,25.55096491371321,16.578088287183164,2.7333333333333325,0.5859465277082221,275.3333333333333,33.261589458914386,19.92998941655309,4.897923294994833,1281.75,593.5,1923.5,1695.75
10,0,7,2.5,3.4,263.0,313.0,17.66091504876288,25.55096491371321,2.7666666666666657,0.5507570547286004,286.0,25.238858928248835,19.814579607894366,5.018977752432024,1262.0,632.75,1842.0,1602.5
11,0,7,2.4,2.5,282.0,263.0,16.231858861206987,17.66091504876288,2.3333333333333326,0.20816659994658032,257.0,28.478061731796398,16.339001935903624,1.271731135503849,1195.0,678.0,1732.25,1369.75
12,0,7,2.1,2.4,226.0,282.0,15.124231897740982,16.231858861206987,2.2175831813048386,0.1601641358198844,228.0,53.02829433425109,15.223218086620198,0.9629709089697581,1173.0,709.25,1678.0,1193.5
13,0,7,2.152749543914517,2.1,176.0,226.0,14.313563500912604,15.124231897740982,2.1351663626096773,0.030454963378430566,174.0,53.028294334250404,13.409427753818887,2.3040031308503393,1101.5,776.5,1533.5,879.5
14,0,7,2.152749543914517,2.152749543914517,120.0,176.0,10.790487862803053,14.313563500912604,2.152749543914517,0.0,130.66666666666666,41.05281151557305,11.742614841809448,2.2513225472868803,1075.5,798.5,1522.75,747.75
15,0,7,2.152749543914517,2.152749543914517,96.0,120.0,10.123793161712667,10.790487862803053,2.152749543914517,0.0,110.33333333333333,12.662279942140701,10.616661661347392,0.43296818258909314,1077.5,777.25,1522.5,868.25
16,0,7,2.152749543914517,2.152749543914517,115.0,96.0,10.935703959526428,10.123793161712667,2.152749543914517,0.0,106.33333333333333,9.609023536922638,10.685896582090521,0.4877974986897905,1099.75,761.0,1533.0,959.0
17,0,7,2.152749543914517,2.152749543914517,108.0,115.0,10.998192625032445,10.935703959526428,2.152749543914517,0.0,121.66666666666667,17.953644012655317,12.923176975838189,3.38843152438731,1234.0,658.25,1781.25,1159.5
18,0,7,2.152749543914517,2.152749543914517,142.0,108.0,16.835634342955675,10.998192625032445,2.152749543914517,0.0,156.33333333333334,56.87119950672046,16.180638345215787,4.88797321949254,1323.25,585.75,1911.25,1452.75
19,0,7,2.152749543914517,2.152749543914517,219.0,142.0,20.70808806765923,16.835634342955675,2.152749543914517,0.0,184.66666666666666,39.170567181663834,19.021648716387517,1.9839747640950849,1263.0,609.75,1863.25,1400.0
20,0,7,2.152749543914517,2.152749543914517,193.0,219.0,19.52122373854763,20.70808806765923,2.152749543914517,0.0,180.0,46.8721665810308,18.272069560462956,3.246156962345448,1216.0,657.75,1736.75,1265.25
21,0,7,2.152749543914517,2.152749543914517,128.0,193.0,14.586896875181992,19.52122373854763,2.152749543914517,0.0,149.33333333333334,37.81974792794357,16.14574791994966,2.926087759330224,1246.5,663.5,1761.25,1365.5
22,0,7,2.152749543914517,2.152749543914517,127.0,128.0,14.329123146119334,14.586896875181992,2.152749543914517,0.0,129.0,2.6457513110326603,14.945770685647632,0.8546012240032324,1263.75,627.75,1819.75,1593.0
23,0,7,2.152749543914517,2.152749543914517,132.0,127.0,15.921292035641551,14.329123146119334,2.152749543914517,0.0,112.0,30.41381265148794,13.511934417033594,2.9054606250215973,1110.75,727.75,1618.75,1336.25
0,1,7,2.152749543914517,2.152749543914517,77.0,132.0,10.285388069339872,15.921292035641551,2.152749543914517,0.0,93.66666666666667,33.291640592393705,11.662881853222567,3.763723269697008,1068.0,761.75,1575.75,1316.75
1,1,7,2.152749543914517,2.152749543914517,72.0,77.0,8.781965454686262,10.285388069339872,2.152749543914517,0.0,68.66666666666667,10.408329997318607,8.633403942264623,1.731052668030286,1014.75,802.25,1530.5,1173.0
2,1,7,2.152749543914517,2.152749543914517,57.0,72.0,6.832858302767715,8.781965454686262,2.152749543914517,0.0,61.666666666666664,8.962886439817968,7.315037388899575,1.295010651350675,988.75,826.75,1513.0,1163.0
3,1,7,2.152749543914517,2.152749543914517,56.0,57.0,6.330288409244727,6.832858302767715,2.152749543914517,0.0,119.96041720653018,109.91780409051319,5.703180372074219,1.5420333417698973,929.75,924.25,1440.0,1011.5
4,1,7,2.152749543914517,2.152749543914517,246.88125161959056,56.0,3.9463944042101966,6.330288409244727,2.152749543914517,0.0,122.29375053986352,107.97006098436762,4.793861667094607,1.3329428081731796,951.5,879.0,1480.5,1163.75
5,1,7,2.152749543914517,2.152749543914517,64.0,246.88125161959056,4.104902187828876,3.9463944042101966,2.152749543914517,0.0,120.96041720653018,109.21557766390676,4.239902268479708,0.3794673549989724,980.5,856.25,1492.75,1090.0
6,1,7,2.152749543914517,2.152749543914517,52.0,64.0,4.668410213400028,4.104902187828876,2.152749543914517,0.0,79.33333333333333,37.43438704364075,6.225565505955338,3.197522106808146,1137.75,683.25,1715.5,1337.5
7,1,7,2.152749543914517,2.152749543914517,122.0,52.0,9.903384116637088,4.668410213400028,2.152749543914517,0.0,162.66666666666666,135.65151430534496,13.123586535070006,10.444476506054603,1472.0,498.75,2256.75,1807.75
8,1,7,2.152749543914517,2.152749543914517,314.0,122.0,24.79896527517288,9.903384116637088,2.152749543914517,0.0,277.0,140.2105559506845,23.984640545230604,13.692267600187273,1625.75,411.5,2642.75,2176.25
9,1,7,2.152749543914517,2.152749543914517,395.0,314.0,37.25157224388182,24.79896527517288,2.152749543914517,0.0,355.3333333333333,40.52571200279478,29.430838839638625,6.811275606492012,1479.75,494.25,2237.5,2027.75
10,1,7,2.152749543914517,2.152749543914517,357.0,395.0,26.24197899986115,37.25157224388182,2.152749543914517,0.0,353.3333333333333,43.61574639202524,28.379713540872185,8.019607660079505,1366.5,567.0,2001.75,1758.0
11,1,7,2.152749543914517,2.152749543914517,308.0,357.0,21.64558937887356,26.24197899986115,2.152749543914517,0.0,283.0,89.16838004584379,21.31310453770905,5.103246581924773,1245.25,644.75,1747.0,1349.75
12,1,7,2.152749543914517,2.152749543914517,184.0,308.0,16.05174523439242,21.64558937887356,2.152749543914517,0.0,206.66666666666666,92.11586906355095,16.89248915646271,4.393480618347623,1194.25,684.75,1631.5,1059.5
13,1,7,2.152749543914517,2.152749543914517,128.0,184.0,12.98013285612212,16.05174523439242,2.152749543914517,0.0,145.66666666666666,33.23151115030999,14.131622188959875,1.673857517439107,1155.5,712.75,1614.5,953.5
14,1,7,2.152749543914517,2.152749543914517,125.0,128.0,13.362988476365068,12.98013285612212,2.152749543914517,0.0,129.33333333333334,5.131601439429461,13.334025794806273,0.3403371276883399,1107.25,727.25,1614.75,1023.5
15,1,7,2.152749543914517,2.152749543914517,135.0,125.0,13.658956051931607,13.362988476365068,2.152749543914517,0.0,139.33333333333334,16.92138686199121,13.680415182703902,0.32868207951022504,1127.25,714.0,1624.75,1091.75
16,1,7,2.152749543914517,2.152749543914517,158.0,135.0,14.019301019815009,13.658956051931607,2.152749543914517,0.0,133.0,26.057628441587433,12.704243712353728,1.9739181370901735,1083.25,771.25,1543.5,926.5
17,1,7,2.152749543914517,2.152749543914517,106.0,158.0,10.434474065314545,14.019301019815009,2.152749543914517,0.0,142.33333333333334,31.56474826975773,13.98728221885647,3.5369074517684522,1289.0,631.75,1796.0,1274.0
18,1,7,2.152749543914517,2.152749543914517,163.0,106.0,17.50807157143983,10.434474065314545,2.152749543914517,0.0,137.33333333333334,28.919428302322405,13.62598295327164,3.5870072055263442,1208.5,684.75,1662.25,977.5
19,1,7,2.152749543914517,2.152749543914517,143.0,163.0,12.935403223060518,17.50807157143983,2.152749543914517,0.0,134.0,34.394767043837184,15.104603652174879,2.2953180386979644,1221.25,647.5,1753.25,1050.25
20,1,7,2.152749543914517,2.152749543914517,96.0,143.0,14.87033616202426,12.935403223060518,2.152749543914517,0.0,122.0,23.895606290693088,14.430035905383377,1.3303022278616456,1255.25,638.0,1793.0,1300.75
21,1,7,2.152749543914517,2.152749543914517,127.0,96.0,15.484368331065324,14.87033616202426,2.152749543914517,0.0,106.0,18.193405398654424,13.851760334919964,2.31642841992765,1163.25,695.25,1643.5,1140.5
22,1,7,2.152749543914517,2.152749543914517,95.0,127.0,11.20057651167028,15.484368331065324,2.152749543914517,0.0,108.66666666666667,16.50252505930911,13.6532135889033,2.2084832595203303,1233.5,644.0,1782.0,1251.75
23,1,7,2.152749543914517,2.152749543914517,104.0,95.0,14.274695923974273,11.20057651167028,2.152749543914517,0.0,110.0,18.734993995189686,13.229291327097348,1.7571928692387397,1239.75,645.0,1798.75,1299.75
0,2,7,2.152749543914517,2.152749543914517,131.0,104.0,14.212601545647468,14.274695923974273,2.152749543914517,0.0,109.0,19.97498435543298,12.832429421969016,2.4445007209585965,1127.5,732.5,1682.75,1192.5
1,2,7,2.152749543914517,2.152749543914517,92.0,131.0,10.00999079628528,14.212601545647468,2.152749543914517,0.0,92.0,38.99999999999703,10.591501732461955,3.3682057068399307,1056.75,783.75,1574.0,1081.25
2,2,7,2.152749543914517,2.152749543914517,53.0,92.0,7.551912855453091,10.00999079628528,2.152749543914517,0.0,63.333333333333336,25.146238950050982,7.773800499275083,2.1339161592669496,1025.5,815.75,1545.0,1094.0
3,2,7,2.152749543914517,2.152749543914517,45.0,53.0,5.759497846086854,7.551912855453091,2.152749543914517,0.0,114.96041720653018,114.31679629073923,5.457143761205301,2.2611584516322596,924.5,966.5,1439.5,916.75
4,2,7,2.152749543914517,2.152749543914517,246.88125161959056,45.0,3.0600205820759325,5.759497846086854,2.152749543914517,0.0,103.62708387319685,124.7410014090544,3.8509829306571324,1.66086940470298,916.66666666667,1006.3333333333,1421.3333333333,727.33333333333
5,2,7,2.152749543914517,2.152749543914517,19.0,246.88125161959056,2.733430363808586,3.0600205820759325,2.152749543914517,0.0,113.62708387319685,118.74975754222751,3.724433612577109,1.4429024866284015,1010.75,827.75,1562.0,1115.5
6,2,7,2.152749543914517,2.152749543914517,75.0,19.0,5.379849891846783,2.733430363808586,2.152749543914517,0.0,59.333333333333336,35.21836642056312,5.133567734269203,2.2869637706227874,1078.75,751.0,1633.5,1223.25
7,2,7,2.152749543914517,2.152749543914517,84.0,75.0,7.287422947152213,5.379849891846783,2.152749543914517,0.0,106.33333333333333,46.69403959107757,10.343875562568655,7.0111170789070565,1322.0,562.25,1999.25,1555.5
8,2,7,2.152749543914517,2.152749543914517,160.0,84.0,18.364353848706944,7.287422947152213,2.152749543914517,0.0,176.66666666666666,102.02614044122821,17.773297075016686,10.203193490461869,1525.75,470.5,2405.0,1904.0
9,2,7,2.152749543914517,2.152749543914517,286.0,160.0,27.66811442919087,18.364353848706944,2.152749543914517,0.0,219.33333333333334,63.319296690134564,20.97828024339159,5.839499848102784,1337.75,576.25,1951.25,1697.25
10,2,7,2.152749543914517,2.152749543914517,212.0,286.0,16.90237245227694,27.66811442919087,2.152749543914517,0.0,259.0,40.85339643163115,22.227361777535858,5.383804504174948,1420.5,545.0,2062.5,1854.25
11,2,7,2.152749543914517,2.152749543914517,279.0,212.0,22.11159845113974,16.90237245227694,2.152749543914517,0.0,232.66666666666666,40.203648258998896,18.655490263503378,2.9931824273529672,1197.25,656.0,1769.75,1305.5
12,2,7,2.152749543914517,2.152749543914517,207.0,279.0,16.952499887093424,22.11159845113974,2.152749543914517,0.0,208.66666666666666,69.51498639382207,17.148649219141188,4.867839403987494,1115.75,736.25,1570.5,980.0
13,2,7,2.152749543914517,2.152749543914517,140.0,207.0,12.381849319190367,16.952499887093424,2.152749543914517,0.0,152.33333333333334,49.66219219218155,13.59611541428942,2.943503866405282,1114.75,740.5,1561.25,870.0
14,2,7,2.152749543914517,2.152749543914517,110.0,140.0,11.453997036584438,12.381849319190367,2.152749543914517,0.0,105.66666666666667,36.69241520168854,10.460612673834577,2.5664156288978153,1017.5,865.0,1421.0,613.0
15,2,7,2.152749543914517,2.152749543914517,67.0,110.0,7.545991665728901,11.453997036584438,2.152749543914517,0.0,91.66666666666667,22.18858565418449,9.764044519433199,2.006811891722294,1108.75,777.5,1537.0,818.75
16,2,7,2.152749543914517,2.152749543914517,98.0,67.0,10.292144855986232,7.545991665728901,2.152749543914517,0.0,87.33333333333333,17.616280348957744,9.336316272684416,1.5516530044468615,1105.0,767.0,1532.25,868.25
17,2,7,2.152749543914517,2.152749543914517,97.0,98.0,10.170812296338092,10.292144855986232,2.152749543914517,0.0,94.0,6.082762530277836,10.655503630438574,0.7369342830053155,1127.75,733.0,1576.25,876.25
18,2,7,2.152749543914517,2.152749543914517,87.0,97.0,11.503553738991377,10.170812296338092,2.801833029276344,1.1242455750005704,102.66666666666667,19.139836293268008,12.895142632071995,3.6262436848388675,1300.5,623.25,1812.75,1153.25
19,2,7,4.1,2.152749543914517,124.0,87.0,17.011061860886493,11.503553738991377,3.350916514638172,1.0484288565753135,125.33333333333333,39.01709027250924,16.682997660989347,5.023452531296793,1415.5,544.25,1997.75,1491.5
20,2,7,3.8,4.1,165.0,124.0,21.53437738309015,17.011061860886493,3.7666666666666657,0.35118845842842056,151.0,23.38803112704964,19.039296670798873,2.2975105333332,1301.25,592.5,1914.25,1382.25
21,2,7,3.4,3.8,164.0,165.0,18.572450768419948,21.53437738309015,3.366666666666666,0.450924975282283,150.33333333333334,24.54248017893007,18.471559457830434,3.1144894307767617,1261.0,627.5,1837.0,1303.0
22,2,7,2.9,3.4,122.0,164.0,15.307850221981177,18.572450768419948,3.133333333333333,0.2516611478423432,140.0,21.633307652779905,16.966578625061505,1.6329419830767808,1295.0,601.5,1916.75,1404.0
23,2,7,3.1,2.9,134.0,122.0,17.01943488478336,15.307850221981177,3.166666666666666,0.3055050463303774,125.66666666666667,7.234178138056574,15.567710140995358,1.340815734873202,1238.75,636.5,1838.75,1308.0
0,3,7,3.5,3.1,121.0,134.0,14.375845316221508,17.01943488478336,2.9999999999999996,0.5567764362829946,122.33333333333333,11.060440015348863,14.987624987636323,1.8054101565145426,1228.5,627.0,1866.25,1320.0
1,3,7,2.4,3.5,112.0,121.0,13.56759476190408,14.375845316221508,2.4999999999999996,0.9539392014169389,98.33333333333333,31.785741037973178,12.516535493528616,2.552646357081578,1125.0,712.75,1719.0,1178.75
2,3,7,1.6,2.4,62.0,112.0,9.606166402460245,13.56759476190408,1.766666666666666,0.5686240703077162,74.66666666666667,32.88363321369849,9.873283500113285,3.5682591751125696,1043.5,793.5,1579.5,1160.25
3,3,7,1.3,1.6,50.0,62.0,6.4460893359755085,9.606166402460245,1.2666666666666662,0.35118845842839225,119.62708387319685,110.36855261631491,6.952191978883843,2.44060169961669,976.25,842.0,1545.25,1070.0
4,3,7,0.9,1.3,246.88125161959056,50.0,4.804320198215755,6.4460893359755085,1.0666666666666662,0.20816659994655462,122.96041720653018,107.88085975381195,5.534886912046542,0.8356574778254182,1015.25,795.75,1595.25,1181.0
5,3,7,1.0,0.9,72.0,246.88125161959056,5.35425120194834,4.804320198215755,0.8999999999999995,0.09999999999987111,122.29375053986352,108.5611996477933,4.742336251596497,0.6451440302127497,954.25,866.5,1526.75,1010.0
6,3,7,0.8,1.0,48.0,72.0,4.068437354625373,5.35425120194834,0.9666666666666662,0.15275252316511206,59.333333333333336,12.055427546670849,5.240018493617046,1.1188469914850923,1031.5,781.0,1627.0,1074.5
7,3,7,1.1,0.8,58.0,48.0,6.297366924277402,4.068437354625373,2.0999999999999996,1.9974984355438141,137.33333333333334,146.15516868497383,12.408404992663714,12.564462033925448,1518.0,469.25,2388.25,1839.0
8,3,7,4.4,1.1,306.0,58.0,26.859410699088343,6.297366924277402,2.550916514638172,1.6856460786391159,238.33333333333334,157.78571967492277,22.925027172954632,15.051208141395426,1601.75,409.75,2662.0,2104.5
9,3,7,2.152749543914517,4.4,351.0,306.0,35.61830389549813,26.859410699088343,2.9018330292763443,1.2974506557574597,303.0,49.56813492557576,26.664754202894027,9.052447727609646,1361.75,551.25,2003.25,1826.25
10,3,7,2.152749543914517,2.152749543914517,252.0,351.0,17.516548014095584,35.61830389549813,2.535166362609677,0.6623653596488654,289.6666666666667,53.57549190939264,24.35244401220938,9.830403171561066,1393.5,555.25,2030.75,1834.0
11,3,7,3.3,2.152749543914517,266.0,252.0,19.9224801270344,17.516548014095584,2.5175831813048384,0.6781059557536547,225.66666666666666,58.157831229622836,16.672989170393954,3.743249902701757,1204.5,682.25,1735.0,1267.5
12,3,7,2.1,3.3,159.0,266.0,12.579939370051848,19.9224801270344,2.4999999999999996,0.692820323027542,189.66666666666666,66.53069467045445,15.512381006022954,3.8879081681938024,1209.75,657.5,1741.75,1422.25
13,3,7,2.1,2.1,144.0,159.0,14.034723520982585,12.579939370051848,2.066666666666666,0.0577350269188277,140.0,21.28379665378863,12.923576860280988,0.9853435829790506,1138.0,712.0,1623.5,1028.0
14,3,7,2.0,2.1,117.0,144.0,12.156067689808504,14.034723520982585,1.866666666666666,0.3214550253664053,123.0,18.73499399518978,12.440467493689903,1.4727964650645817,1078.5,749.25,1559.25,929.25
15,3,7,1.5,2.0,108.0,117.0,11.130611270278596,12.156067689808504,1.866666666666666,0.3214550253664053,126.0,23.811761799577152,12.525638835976686,1.611907775751286,1157.75,692.75,1653.5,1150.0
16,3,7,2.1,1.5,153.0,108.0,14.29023754784293,11.130611270278596,1.9666666666666661,0.4163331998932069,142.33333333333334,30.43572462309976,13.496461490778913,2.0855149088355502,1186.0,680.0,1686.0,1234.75
17,3,7,2.3,2.1,166.0,153.0,15.06853565421518,14.29023754784293,2.399999999999999,0.36055512754638075,166.0,12.999999999994827,15.997369041974475,2.3157439689040955,1261.0,629.25,1813.0,1315.25
18,3,7,2.8,2.3,179.0,166.0,18.633333923865287,15.06853565421518,2.9,0.6557438524301933,190.0,30.99999999999845,18.579540767110885,3.4844199744130497,1338.75,569.0,1990.0,1468.75
19,3,7,3.6,2.8,225.0,179.0,22.03675272325216,18.633333923865287,3.4666666666666663,0.6110100926607753,221.66666666666666,41.101500378128385,21.213551714728172,2.282793433727484,1341.75,566.75,2016.5,1515.0
20,3,7,4.0,3.6,261.0,225.0,22.97056849706705,22.03675272325216,3.766666666666666,0.20816659994660952,238.0,19.974984355437684,22.036157490303307,0.9347087653817697,1316.75,575.0,1996.0,1509.75
21,3,7,3.7,4.0,228.0,261.0,21.10115125059068,22.97056849706705,3.4,0.7937253933193741,208.66666666666666,64.22097269065043,19.68694711963082,4.174428534644902,1209.75,638.75,1849.25,1326.75
22,3,7,2.5,3.7,137.0,228.0,14.9891216112347,21.10115125059068,2.8333333333333326,0.7571877794400296,160.33333333333334,59.53430383680649,16.57291536914748,3.980142100755396,1220.25,642.75,1837.5,1318.0
23,3,7,2.3,2.5,116.0,137.0,13.628473245617029,14.9891216112347,2.4333333333333327,0.11547005383786173,132.0,14.177446878751224,14.393658939657149,0.6960211361578853,1275.5,625.0,1887.0,1436.25
0,4,7,2.5,2.3,143.0,116.0,14.563381962119688,13.628473245617029,2.4999999999999996,0.1999999999999651,138.66666666666666,20.840665376449873,14.827067517936108,1.3498926990230635,1270.0,591.75,1916.75,1607.5
1,4,7,2.7,2.5,157.0,143.0,16.28934734607158,14.563381962119688,2.166666666666666,0.757187779440025,124.0,45.57411546042117,13.230538129061612,3.89996173196324,1052.5,742.75,1658.0,1256.75
2,4,7,1.3,2.7,72.0,157.0,8.83888507899354,16.28934734607158,1.5999999999999996,0.9848857801795988,90.33333333333333,59.65176722724214,10.386495324055723,5.301268263357261,955.5,845.75,1543.75,1093.5
3,4,7,0.8,1.3,42.0,72.0,6.031253547102022,8.83888507899354,0.9999999999999994,0.26457513110640396,120.29375053986352,110.64943096196751,6.805016921663629,1.778087948438665,954.25,825.75,1564.25,1065.75
4,4,7,0.9,0.8,246.88125161959056,42.0,5.544912138895297,6.031253547102022,0.7333333333333328,0.20816659994653677,107.62708387319685,120.6639649027635,5.1652182885412,1.1058990690523165,911.75,890.75,1499.5,1022.25
5,4,7,0.5,0.9,34.0,246.88125161959056,3.919489179626252,5.544912138895297,0.7333333333333328,0.20816659994653677,118.29375053986352,113.1417653894723,5.0816733727734835,1.013357529008232,973.25,805.5,1596.75,1138.5
6,4,7,0.8,0.5,74.0,34.0,5.780618799798874,3.919489179626252,0.7666666666666662,0.2516611478422957,61.0,23.388031127046514,5.955447630189309,2.128763999833803,1036.5,742.5,1706.5,1157.5
7,4,7,1.0,0.8,75.0,74.0,8.166234911142775,5.780618799798874,1.5666666666666662,1.1590225767142373,116.0,71.8818474999063,11.343603360677761,7.662774896710873,1305.75,518.5,2115.75,1601.5
8,4,7,2.9,1.0,199.0,75.0,20.08395637109161,8.166234911142775,2.566666666666666,1.4294521094927664,178.66666666666666,95.14375088955248,17.900554000584815,8.847049150505029,1366.5,469.75,2283.0,1769.5
9,4,7,3.8,2.9,262.0,199.0,25.451470719520028,20.08395637109161,3.399999999999999,0.4582575694955781,232.33333333333334,31.659648345067012,22.372037708041194,2.7698791805294714,1335.0,519.25,2141.25,1651.0
10,4,7,3.5,3.8,236.0,262.0,21.58068603351193,25.451470719520028,3.2333333333333325,0.7371114795831945,228.0,38.626415831655464,20.860309101172227,4.990498457362508,1249.5,626.0,1924.5,1435.0
11,4,7,2.4,3.5,186.0,236.0,15.548770550484695,21.58068603351193,2.566666666666666,0.8621678104251628,184.66666666666666,52.01281893277107,16.103007966366224,5.222662346302441,1141.75,712.25,1669.5,1158.5
12,4,7,1.8,2.4,132.0,186.0,11.179567315102029,15.548770550484695,2.099999999999999,0.29999999999996924,152.66666666666666,29.143323992523193,14.03342555129563,2.473094719626715,1167.75,670.75,1783.75,1192.5
13,4,7,2.1,1.8,140.0,132.0,15.371938788300142,11.179567315102029,1.9999999999999993,0.17320508075683191,138.33333333333334,5.6862407030616895,13.728493772408266,2.238061018578219,1125.25,691.0,1695.5,1094.0
14,4,7,2.1,2.1,143.0,140.0,14.633975213822607,15.371938788300142,1.8999999999999997,0.34641016151374626,127.33333333333333,24.58319208998575,14.160990897109414,1.5042833243524336,1083.25,725.25,1621.25,911.75
15,4,7,1.5,2.1,99.0,143.0,12.477058689205466,14.633975213822607,1.6999999999999993,0.3464101615137436,116.33333333333333,23.437861108324718,13.127804284059819,1.30839084422152,1079.75,733.25,1622.0,908.0
16,4,7,1.5,1.5,107.0,99.0,12.272378949151358,12.477058689205466,1.5999999999999994,0.17320508075682114,112.0,16.093476939424253,12.653907086037256,0.4942789840269327,1084.75,723.0,1637.5,1009.75
17,4,7,1.8,1.5,130.0,107.0,13.21228361975492,12.272378949151358,1.7999999999999996,0.2999999999999649,123.33333333333333,14.224392195560819,13.399081783091896,1.230779773087371,1114.5,682.0,1745.75,1020.0
18,4,7,2.1,1.8,133.0,130.0,14.712582780369386,13.21228361975492,2.2999999999999994,0.624499799839827,150.33333333333334,32.65475973473353,15.952100949236439,3.5269048256433924,1258.75,599.5,1990.0,1279.75
19,4,7,3.0,2.1,188.0,133.0,19.931436447584986,14.712582780369386,2.633333333333333,0.4725815626252473,158.66666666666666,27.68272626265679,17.909784319676817,2.800990130995146,1241.3333333333,606.0,1970.6666666667,1286.6666666667
20,4,7,2.8,3.0,155.0,188.0,19.08533373107605,19.931436447584986,2.7666666666666657,0.2516611478423359,165.66666666666666,19.347695814571793,17.954465871561975,2.724512297232509,1155.5,650.75,1831.5,1215.75
21,4,7,2.5,2.8,154.0,155.0,14.846627436024868,19.08533373107605,2.2333333333333325,0.7371114795831879,134.66666666666666,34.35597958628381,14.162606036680637,5.297960391890277,1054.75,784.25,1634.25,990.25
22,4,7,1.4,2.5,95.0,154.0,8.555856942940972,14.846627436024868,1.866666666666666,0.5686240703077147,119.66666666666667,30.664855018948426,11.459943527776622,3.1730306461781956,1143.75,712.25,1744.25,1145.75
23,4,7,1.7,1.4,110.0,95.0,10.977346204363998,8.555856942940972,1.6333333333333329,0.20816659994655815,107.0,10.816653826381495,10.845241833655024,2.226274240135341,1168.5,655.25,1830.5,1273.25
0,5,7,1.8,1.7,116.0,110.0,13.002522353660073,10.977346204363998,1.9666666666666661,0.3785938897199926,126.33333333333333,23.28805129960722,13.066594487327222,2.122009948474767,1194.75,620.5,1897.25,1345.5
1,5,7,2.4,1.8,153.0,116.0,15.219914903957571,13.002522353660073,2.0333333333333328,0.3214550253664028,126.66666666666667,22.941955743422092,13.428116652018074,1.6214476132806959,1158.25,649.25,1785.25,1352.75
2,5,7,1.9,2.4,111.0,153.0,12.061912698436554,15.219914903957571,1.8999999999999992,0.4999999999999799,114.33333333333333,37.112441759241854,12.38399899069879,2.6893770663607683,1074.75,694.5,1748.25,1230.75
3,5,7,1.4,1.9,79.0,111.0,9.87016936970222,12.061912698436554,1.366666666666666,0.5507570547285868,145.62708387319685,89.13643959969997,9.296068137268149,3.093115441252304,973.25,820.0,1598.5,1002.0
4,5,7,0.8,1.4,246.88125161959056,79.0,5.956122343665647,9.87016936970222,0.966666666666666,0.3785938897199787,124.29375053986352,107.36280345505543,7.372726279910137,2.169354970350807,989.0,774.0,1601.5,1125.5
5,5,7,0.7,0.8,47.0,246.88125161959056,6.29188712636252,5.956122343665647,0.766666666666666,0.05773502691868531,118.29375053986352,111.57983274519815,5.920603508969941,0.39025718903273526,967.0,810.25,1597.25,995.0
6,5,7,0.8,0.7,61.0,47.0,5.513801056881632,6.29188712636252,0.7333333333333328,0.05773502691868223,54.666666666666664,7.094598884575614,5.874449310270357,0.39213935495198593,968.0,805.75,1586.0,1002.75
7,5,7,0.7,0.8,56.0,61.0,5.817659747566895,5.513801056881632,0.8333333333333327,0.1527525231650922,62.0,6.557438524279134,6.4625998758181415,1.3885551482788376,1062.0,732.75,1715.25,1054.5
8,5,7,1.0,0.7,69.0,56.0,8.056338823005872,5.817659747566895,1.1333333333333326,0.5131601439446609,78.0,27.622454633861306,7.970239014401109,2.110846752884602,1143.25,677.25,1829.0,1156.0
9,5,7,1.7,1.0,109.0,69.0,10.036718472630536,8.056338823005872,1.5333333333333325,0.47258156262523543,96.33333333333333,23.692474191883992,9.347673984667626,1.1191699740784005,1151.75,671.5,1800.0,1178.75
10,5,7,1.9,1.7,111.0,109.0,9.949964658366447,10.036718472630536,1.9666666666666661,0.30550504633035713,123.33333333333333,23.11565126344342,11.036297944093127,1.8069741500709,1237.5,635.75,1882.5,1306.0
11,5,7,2.3,1.9,150.0,111.0,13.122210701282372,9.949964658366447,1.966666666666666,0.30550504633035713,116.0,31.796226191165957,10.747664324272142,2.0929931681537584,1103.25,736.5,1686.0,934.25
12,5,7,1.7,2.3,87.0,150.0,9.170817613167577,13.122210701282372,1.766666666666666,0.503322295684695,100.33333333333333,44.52340208624107,9.661547836882631,3.2432625166415363,1043.25,798.5,1628.0,689.0
